run,indices,signs,weights,results
178,"[6342, 4905, 957, 7025, 9265, 4819, 1818, 1167, 5661, 6556]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0299626045230137, 1.056590904515423, 1.086691289609789, 1.0829257998818618, 1.1018624029764157, 1.1008780857241025, 1.1170430881002575, 1.082419421178311, 1.0860682071631396, 1.038722004031598]"
179,"[5455, 2456, 6465, 539, 3433, 8868, 3086, 8451, 5910, 2784]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0300762708658366, 1.0523651572046984, 1.0688866304634437, 1.0924311281792896, 1.0770013020823175, 1.0761966551231148, 1.0521198263549447, 1.0266133421923593, 1.0039599529511336, 0.979752379854074]"
180,"[2027, 7568, 97, 135, 5464, 5967, 7953, 3085, 6340, 7787]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0312785134832945, 1.055012293902997, 1.0660750949816382, 1.0909025102698018, 1.088261555555346, 1.1097756609240952, 1.0731576170952095, 1.0425904423873815, 1.0127653749743941, 0.9837299652699478]"
181,"[8348, 6358, 4017, 4215, 6397, 6315, 981, 987, 5284, 689]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0324276456516783, 1.0591805210157779, 1.081324868265183, 1.1025773859063022, 1.1115609894249014, 1.0837011888368768, 1.071908750876347, 1.0319547403034546, 1.0375768843227318, 0.9899932967924514]"
182,"[7548, 2257, 7416, 8929, 1347, 6798, 1629, 2812, 7125, 9366]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0341355748596308, 1.0565112025382202, 1.0664018341276735, 1.0727795183157693, 1.0786631947755092, 1.0764899759732696, 1.0536254845610349, 1.025174273630654, 0.9635533095765794, 0.9169270713614318]"
183,"[4366, 7865, 2345, 3508, 4591, 8636, 7022, 8183, 3018, 7138]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0340683431146203, 1.0644303843411427, 1.0846032421497342, 1.0908016722565754, 1.114045712049623, 1.108324711877453, 1.1120306548222627, 1.0969223441029452, 1.0667972455472825, 1.0598174872139647]"
184,"[4015, 9203, 2402, 3433, 7799, 2983, 5527, 5110, 5099, 6266]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0284001870946218, 1.0560093555575678, 1.0674757353204896, 1.0589286092009895, 1.0521362728730668, 1.0330141636310843, 1.0163637720331475, 0.9586927544907169, 0.9129750850959615, 0.8690893698871915]"
185,"[566, 7416, 1432, 304, 8513, 3402, 5084, 7791, 8168, 3635]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0306594910551512, 1.0500605359614719, 1.072890638352368, 1.082717958714363, 1.0836960455012712, 1.0935473127996367, 1.070161566679021, 1.0558195193992588, 1.0006787031514301, 0.9532923692564699]"
186,"[5668, 6918, 2491, 1767, 8486, 8220, 7295, 3164, 3424, 9113]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0330522173487025, 1.06684800110417, 1.0838584613800593, 1.0951296356643159, 1.1101628863580635, 1.1047874795388855, 1.0884117707482275, 1.046329159346226, 1.0116019610378764, 0.9558419768711351]"
187,"[6910, 1007, 5695, 1586, 6427, 6651, 7038, 5044, 8861, 9684]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033323820096371, 1.0650011024144759, 1.0991166688747296, 1.1209402970039006, 1.135723654290441, 1.1428251762883148, 1.1600764448511738, 1.165960637065855, 1.1661468333787195, 1.151646021593404]"
188,"[4427, 4768, 3384, 2607, 1723, 636, 1766, 7893, 8901, 8108]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0351923677045083, 1.0654018711658455, 1.0923697672711985, 1.1140283951057781, 1.1230089737750089, 1.1177647154922596, 1.1084556600124431, 1.0966501607578272, 1.0741834295113823, 1.0301537342457943]"
189,"[2320, 9343, 6593, 2840, 1099, 4863, 7309, 6480, 3837, 801]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032677914730232, 1.061304287619435, 1.0878478403411516, 1.0934752439982225, 1.0973733349151167, 1.0869260942389127, 1.0787052498211105, 1.078168185059526, 1.0382190889919578, 0.9895989558010484]"
190,"[8644, 6481, 9350, 435, 7576, 9152, 468, 6597, 954, 2529]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0328943974863611, 1.056209147159268, 1.0743802147653527, 1.0998929712599228, 1.1099860698164254, 1.0937018183030904, 1.0611867475602448, 1.0294587007114961, 0.9512613242093731, 0.8908933110093118]"
191,"[24, 7860, 6721, 3457, 7328, 1311, 1899, 7084, 7801, 7690]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0325920915107787, 1.0617517138017785, 1.0863154327469393, 1.1062572504386106, 1.112926512604357, 1.1354090119351583, 1.1460114262311742, 1.1263385131435268, 1.0928676580674102, 1.0928777707769681]"
192,"[8292, 5989, 2504, 3261, 7775, 280, 7185, 7450, 327, 3236]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0293892413860524, 1.0436216087940213, 1.0574116554441808, 1.048280113629669, 1.0358216190543208, 1.0566496550301827, 1.045138424641859, 0.9986133740433226, 0.9825078422310759, 0.9386987484830792]"
193,"[2297, 2920, 7961, 4140, 2906, 4513, 156, 1565, 7826, 9808]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0343710075532053, 1.0644902007883232, 1.0917370315750843, 1.1140314850394852, 1.1151753022737616, 1.1046389795773752, 1.0931989492437346, 1.0893208832932633, 1.052925157803122, 1.010316727049858]"
194,"[8852, 465, 3916, 6800, 141, 7823, 2033, 6218, 4768, 1337]","[1, -1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, -1.0740516033214678, -1.1131090701986535, -1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.031494686847464, -1.0469380736890557, -1.0509559259041903, -1.0283039594422572, 1.0177352550935674, 1.0119144795058264, 0.9872484826116132, 0.933990139669117, 0.8959145194695655, 0.8867971350696063]"
195,"[6509, 4359, 9358, 5880, 4902, 5778, 7888, 3168, 7991, 4705]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034569026993502, 1.065725386203768, 1.094020389658195, 1.1163725043516515, 1.1318048057940764, 1.1287679176736123, 1.1077357629613487, 1.1064222677672333, 1.0790258185229908, 1.0242057686724184]"
196,"[1493, 9968, 1333, 5969, 6392, 9930, 5281, 2234, 5616, 2888]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0346468241743136, 1.064915968832644, 1.0926711687991766, 1.1211538226801192, 1.1277041575846976, 1.1464266706941009, 1.1553137582245128, 1.1472095214623401, 1.120562517033254, 1.1098777389496786]"
197,"[9822, 1568, 2881, 5306, 9140, 8553, 2587, 3840, 1302, 1845]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0322648437734308, 1.0635076535580108, 1.0877590116754923, 1.0979082717149709, 1.11668914748288, 1.1017706177504274, 1.1000010005973742, 1.1043290115105542, 1.097653171901992, 1.0742891422816558]"
198,"[8818, 8681, 5429, 1556, 2763, 328, 2763, 2633, 1671, 7746]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0341664084661406, 1.062596120542425, 1.0675889935566676, 1.0735817543591635, 1.0504934600077, 1.0259229479097762, 0.9699375091596736, 0.9361023202235172, 0.8910566265378224, 0.8308581098431667]"
199,"[3928, 8893, 5399, 3264, 1291, 8879, 623, 9355, 5316, 9574]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.028536300308817, 1.0400244872425504, 1.05729980055545, 1.0499674054980104, 1.0331627754898054, 1.0367715573559122, 1.023844178253749, 1.0047138047692394, 0.9805563110054715, 0.9255140728576178]"
200,"[1948, 732, 5713, 1922, 157, 6354, 3871, 8705, 1770, 7089]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0316082022143673, 1.0622105887314535, 1.0817573007283685, 1.0995850767347228, 1.1215532293394341, 1.140960335188016, 1.1523840845388371, 1.1377115724191382, 1.1307013971980833, 1.074092137789111]"
201,"[7368, 1315, 7178, 9584, 848, 553, 4477, 3597, 8436, 1722]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0305662436518956, 1.060593558666762, 1.0875179661941412, 1.1149746802720295, 1.1163552692505099, 1.1108148746835105, 1.1097751241667595, 1.1021933290230164, 1.0925818696115084, 1.0563661141216714]"
202,"[4307, 6029, 6064, 9810, 8244, 5234, 4633, 6526, 5562, 3813]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0356964883441557, 1.0711632711038606, 1.0950548958246338, 1.1070828869405456, 1.1032243867176397, 1.1136309117239043, 1.1017942820454545, 1.0823146802054833, 1.0974370816244776, 1.0307588915845496]"
203,"[5462, 5903, 265, 4762, 1099, 5512, 708, 4411, 3194, 4907]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0349959870005503, 1.0702417705270242, 1.0895792962646893, 1.114280322375988, 1.1208993770256084, 1.1186290763332103, 1.111392296419554, -1.0845594761675132, -1.0466452879802413, -1.0152084869286104]"
204,"[7730, 4413, 6931, 4179, 4115, 2632, 9076, 9891, 7548, 5676]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0312635975427364, 1.0607364589085615, 1.080326342193317, 1.08767886188447, 1.1036426405085151, 1.0969463975519496, 1.0857626559813682, -1.0652506244492206, -1.0408610621583385, -0.9945202818143456]"
205,"[5712, 3223, 2525, 4298, 7825, 9715, 7576, 754, 2746, 7810]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032249354384097, 1.0602328210061083, 1.0791335144369394, 1.0954481902252384, 1.100926901679554, 1.1006416895542714, 1.0941194322038985, 1.0634748392200843, 1.0178940323098704, 1.001085256867295]"
206,"[5766, 8245, 8126, 2211, 5027, 7511, 4943, 697, 8184, 5249]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0341397357336157, 1.0624750951552717, 1.0845171871789228, 1.109581785325887, 1.1372147336507314, -1.14707875506183, -1.1349306106132508, -1.1334447636733227, -1.064348224678626, -0.9554652733727756]"
207,"[47, 5223, 3895, 8097, 5474, 2577, 3845, 1184, 6235, 2920]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0285459779732673, 1.0591490113634083, 1.0857174518247, 1.1089114960836783, 1.120264115235783, 1.1277653006038801, 1.1162598485408957, 1.088495954976794, 1.0664233537846017, 1.054649092735125]"
208,"[4664, 9368, 6803, 4601, 6130, 3269, 9899, 7547, 2029, 9162]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0346774575032969, 1.0688094863261315, 1.0970030973544336, 1.1237357452117265, 1.129218787934791, 1.1355528105480326, 1.1245707305544546, 1.1010911356596125, 1.0713424943391594, 1.04225595504558]"
209,"[8886, 1386, 963, 4957, 8038, 4339, 9393, 5685, 9770, 7609]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0313448821731965, 1.0466389813008137, 1.063799719308138, 1.0936474869774808, 1.1052414756814952, 1.1118373985168206, 1.1036420800724789, 1.1026882774943934, 1.107812476110233, 1.0960404080164758]"
210,"[3256, 6788, 3289, 8597, 1092, 3442, 7980, 4471, 2014, 9049]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0282644844997129, 1.033080237447437, 1.0504821782249816, 1.0662937410184343, 1.0649910872907529, 1.0206317956784485, 1.01016391901079, 0.9955772816683576, 0.9516714171305041, 0.8992650145065498]"
211,"[4980, 731, 7325, 7964, 9517, 8239, 7474, 7662, 1402, 7354]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0321337615309905, 1.0518822095184563, 1.0717923147636357, 1.0969720040008146, 1.1094528720211334, 1.1285456354616494, 1.138531516960219, 1.13958981993865, 1.1448470783325113, 1.1186666738150834]"
212,"[3068, 8191, 9461, 1932, 8830, 1788, 3229, 5286, 9143, 1382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0335102987971725, 1.0678706059482346, 1.0992209331516796, 1.117431481998754, 1.1183923070409956, 1.1323363988533535, 1.1115545825038173, 1.107539584675501, 1.0985195599474769, 1.064685824872238]"
213,"[5707, 2965, 8200, 9357, 4248, 4331, 5261, 7477, 7289, 9509]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0341784413736503, 1.064954580100683, 1.0887562101877002, 1.097820092818941, 1.0999701425003685, 1.1035712478848942, 1.0855608494157043, 1.052186557370485, 1.0058419391218103, 0.9873147310076255]"
214,"[445, 3970, 348, 4387, 701, 7961, 100, 341, 8013, 6054]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0340655664235172, 1.069110106234593, 1.0928066499856541, 1.116396738460327, 1.1321823760194136, 1.1405006386945984, 1.118447046656022, 1.1049985806284401, 1.0765784420000517, 1.0559085381013165]"
215,"[5113, 8523, 8642, 6163, 6560, 3268, 9232, 6832, 3607, 6383]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.03270612907123, 1.0656687544226895, 1.093369524444011, 1.118637709732718, 1.141849448086711, 1.1490231264737099, 1.1472095176938202, 1.1405832919033165, 1.1612506833738934, 1.1459879068602385]"
216,"[6499, 4876, 8121, 2176, 81, 9366, 5257, 3612, 2045, 3459]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0322705947469397, 1.0622036969027597, 1.0871035698204448, 1.1083692876464208, 1.1333762602905983, 1.1298179052503536, 1.1075658329354017, 1.0954349301902369, 1.0968546006613746, 1.0367605438736152]"
217,"[6651, 522, 9609, 7130, 3547, 2347, 3489, 60, 823, 7956]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0330566199356694, 1.0527611822944853, 1.067965412908252, 1.088871314044606, 1.0968341394843624, 1.1050215350583867, 1.0985959917182795, 1.0785574498254884, 1.0428885740245217, 1.0212789565110993]"
218,"[1527, 3380, 9997, 3649, 860, 4880, 6916, 7888, 6691, 6411]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0296289890766648, 1.0525031310850101, 1.0775743218763405, 1.0849169028324226, 1.0882962988843068, 1.0863697208425092, 1.0794379286998095, 1.0456297650842468, 1.0369839871326236, 1.0215883680475764]"
219,"[5575, 3619, 5494, 3533, 726, 1683, 6709, 4318, 7115, 6705]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0329149041960526, 1.0611095749075763, 1.0886960890543451, 1.1024382764720433, 1.1289607987369583, 1.1300294549349257, 1.099595842406942, 1.1032359775857523, 1.0307987444395275, 1.0197631804099787]"
220,"[4585, 2495, 9661, 7113, 6124, 3984, 7714, 702, 6460, 852]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0334747344050512, 1.0635736797949387, 1.0705014456842086, 1.079854869174328, -1.0704763223285643, -1.0526483857374744, -1.053394248889908, -1.0237787948224, -1.0197363110175033, -1.015396459427605]"
221,"[7971, 8378, 5918, 9580, 5424, 3921, 273, 9680, 6426, 9087]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.027785607701311, 1.0567169892918575, 1.0726056722018478, 1.0752849052609739, 1.0847739009231452, 1.083075138319064, 1.0764129372090159, 1.0504288202604732, 1.0202408180087104, 0.9940698163979838]"
222,"[1915, 5735, 2786, 7888, 5362, 1522, 299, 8026, 9797, 9723]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0318538521515417, 1.0609509225512563, 1.0841618902436432, 1.0874356263108746, 1.0925489576236769, 1.0916422240183838, 1.0930529173230021, 1.0600595073842762, 1.0591214773104256, 1.0080448083747624]"
223,"[2203, 7411, 644, 6055, 286, 1000, 9786, 2603, 5468, 7761]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0356147062150318, 1.0704539239432451, 1.0986163569052625, 1.1263390806545008, 1.134348796465924, 1.1337444199567142, 1.1503894756329867, 1.1404571640686636, 1.096692949408551, 1.0863264572809699]"
224,"[6477, 9912, 132, 703, 8526, 8748, 1867, 6221, 3193, 3676]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0328383844609097, 1.064812631718009, 1.086047506740236, 1.1027328957072877, 1.1216156177375332, 1.1181984620815786, 1.1077968480765055, 1.055513692372994, 1.0414567190595907, 0.9837923632745462]"
225,"[3655, 7522, 1095, 7882, 6510, 3158, 2564, 1893, 3768, 5488]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0338646682043404, 1.0669760029829014, 1.0879695569022614, 1.1075317072972664, 1.1132805919521125, 1.099054007258412, 1.0875143759701398, 1.0624206346892675, 1.0207980511836001, 0.9623136962247262]"
226,"[2832, 5521, 8850, 9861, 9676, 9931, 5098, 996, 8083, 6797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032506720326298, 1.057605586485157, 1.086293581838426, 1.098044852135455, 1.1162040970186566, 1.1291719561992264, 1.1331565295004655, 1.123448979130979, 1.0415107379340964, 0.9930777591251267]"
227,"[900, 7978, 9255, 1932, 2871, 4316, 9884, 8927, 4995, 1129]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033244444775496, 1.0569877960752065, 1.0787407944115803, 1.086073476639282, 1.060159841297111, 1.064479861570088, 1.04998103873909, 1.0496172662158811, 1.0154030714020736, 0.9858224310071951]"
