run,indices,signs,weights,results
53,"[415, 852, 323, 288, 304, 918, 821, 4, 222, 725]","[1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, -3.2806465128013462, -3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1617584705152912, 1.297943954691966, 1.3437249194081582, 1.3166536433439364, 1.2868269753305135, 1.0850504783097559, -1.0439898962668328, -1.178193106286075, 1.6356508327702426, 2.3230168913953864]"
54,"[718, 211, 824, 261, 549, 975, 50, 802, 324, 574]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.14452866365668, 1.2624835576105693, 1.3138367172671863, 1.2157640169065191, 0.9929030423872562, 0.6043119341420031, 0.5161375256126945, 0.48558294563598714, 0.6951296719533098, 1.2035680771670294]"
55,"[629, 223, 727, 625, 2, 340, 897, 311, 385, 680]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1529464353619825, 1.3142726081755867, 1.4104781203799657, 1.458803193457512, 1.4686216303562178, 1.3399112458779574, 1.3999759755911634, 1.6409986109561026, 1.7036435136999726, 2.266741059219731]"
56,"[426, 37, 416, 932, 111, 938, 501, 878, 539, 897]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1517339634552948, 1.3295835314578035, 1.4408697238878916, 1.472869536117343, 1.2430389398354293, 1.124783745927924, 0.9954468053431433, 1.111069169480145, 1.3422285468806185, 1.9797383683705136]"
57,"[277, 510, 356, 806, 318, 602, 160, 114, 51, 830]","[1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, -3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1688843882679298, 1.3095452276055755, 1.3763097980372274, 1.430559925828861, 1.5055189462975525, 1.398700079544762, 1.3395873144397643, -1.449793534320263, 1.6750928999739092, 2.1041168506828454]"
58,"[834, 252, 116, 571, 924, 775, 701, 157, 449, 360]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.162576614679178, 1.302775787283156, 1.3618484516386828, 1.3728458324323132, 1.3723978190911874, 1.3186284783813822, -1.4061039582897776, -1.4556997559337086, -1.768687100935828, -2.2507164957609973]"
59,"[649, 867, 511, 232, 684, 459, 833, 357, 403, 943]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.146178716046018, 1.2511238172631323, 1.3305176874976306, 1.316735903457475, -1.2646097743083355, -1.1357684618605377, -1.0484699337120298, -1.185865392802701, -1.4523217590940705, -1.9036704299964393]"
60,"[305, 974, 468, 132, 63, 579, 153, 679, 958, 327]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1849730988458071, -1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, -1.162315264986816, -1.2978843623607768, -1.397203445120792, -1.442731713956592, -1.3012431767704964, -1.2792617356356177, -1.2044216114414266, -1.218879295574608, -1.4100162942386185, -1.7433741470974011]"
61,"[838, 739, 466, 69, 993, 702, 219, 953, 249, 84]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1721118079463932, 1.3026382470973388, 1.3952754931096112, 1.4093413961326546, 1.3398073293402628, 1.210502865333967, 1.153207715564698, 1.2194905220584613, 1.480311129598385, 1.5830977347553603]"
62,"[825, 319, 928, 677, 455, 514, 133, 996, 147, 184]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1564238208657387, 1.2426037098842535, 1.2446756772068301, 1.2618554604373282, 1.1435679950901698, 1.0377046223041484, 1.0058713246049895, 1.1367966760538732, 1.65806937795236, 2.274316711658922]"
63,"[694, 114, 422, 921, 442, 54, 132, 319, 774, 504]","[1, -1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1849730988458071, -1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, 5.45864575806916]","[1, 1.1642927960059315, -1.2801864917754038, -1.4079852955552072, -1.4112558725681388, -1.523846159294004, -1.5157100396814696, -1.6335891512690361, -1.724315135066711, -2.016815722158182, 2.955026373771229]"
64,"[580, 133, 40, 397, 698, 812, 279, 109, 607, 697]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1849730988458071, -1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, -1.155976101947392, -1.2873822336118625, -1.4283546141394066, -1.4537081224899226, -1.241299776836632, -1.2254529234845981, -1.204588961969217, -1.285265668740603, -1.4952210739006926, -1.8492080855081265]"
65,"[811, 101, 104, 217, 215, 164, 727, 783, 834, 124]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.159171166803615, 1.2821268347927903, 1.3070910046858184, 1.1325911061206215, -1.1118925744597346, -1.0569562291824315, -1.0231118694075103, -1.1197716697231206, -1.4767190143904265, -2.045007123017617]"
66,"[67, 124, 51, 627, 499, 570, 244, 627, 369, 554]","[-1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1849730988458071, -1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, -1.162007760473825, -1.2321419539658938, 1.3361639414333195, 1.2623900044069252, 1.180623299587302, 1.2338372165560723, 1.2818566026760725, 1.2434505888953178, 1.5160544062539025, 2.193100308687423]"
67,"[868, 244, 644, 558, 724, 420, 190, 575, 192, 895]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1691665406186076, 1.3485365262973303, 1.4163869921915213, 1.5442992569930392, 1.5461898708088173, 1.4644740079598078, 1.4521420573236308, 1.5211733912770429, 1.7985888128000478, 2.286170844211284]"
68,"[692, 667, 258, 243, 170, 146, 143, 193, 371, 677]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1007939943752227, 1.1996317984571372, 1.2628532173807951, 1.2695099371567373, 1.1754938506678414, -1.0585527007061508, -1.0846953322742945, -1.187179637837789, -1.5606410303583695, -2.0051226527212433]"
69,"[202, 423, 598, 822, 967, 590, 142, 530, 280, 247]","[1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, -3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1344026004966006, 1.1980260080311058, 1.2961972899304823, 1.3466634050981965, 1.3013799076734323, 1.1339365465446978, 1.0221165177236757, -1.1300851392551379, 1.382675975524485, 1.976845567201773]"
70,"[868, 354, 841, 274, 133, 663, 181, 774, 336, 683]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1691665406186076, 1.2765849132488485, 1.3996084120922363, 1.400529247355222, 1.316424245081725, 1.0574161015668972, 0.8661250101961862, 0.9162437459735252, 1.2161582248315803, 1.862983500945236]"
71,"[427, 504, 253, 577, 568, 872, 273, 448, 277, 581]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, -1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.149278716385099, -0.08830805888123822, -0.18381166840403074, -0.48712052181775883, -0.8821988818586419, -1.78953906378931, -2.473265932913625, -3.394946270219146, -4.207722670332219, -4.76506346376839]"
72,"[239, 421, 558, 263, 746, 748, 652, 769, 50, 10]","[1, 1, 1, 1, 1, -1, 1, 1, 1, -1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, 5.45864575806916]","[1, 1.1713142572959465, 1.3665081092141342, 1.5595104703556426, 1.6831363620035769, 1.5599018139365555, -1.5494653436774266, -1.4798758788334976, -1.4620203633270552, -1.6297714587370997, 1.9046176927369671]"
73,"[587, 921, 244, 234, 829, 775, 714, 707, 355, 665]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1403457521910925, 1.2105760594616917, 1.325187874281998, 1.2876099627841069, 1.234012579796252, 1.2353486618069331, 1.292042438409771, 1.4452955273269057, 1.859369352107183, 2.4118223280801265]"
74,"[807, 177, 170, 129, 302, 415, 60, 484, 775, 227]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1759788501662867, 1.3031634786659376, 1.3687526156894558, 1.4359114270126427, 1.3347836984371713, 1.2445259497383019, 1.1040677893676492, 1.195114253543389, 1.332802437554359, 1.7957804905352859]"
75,"[424, 851, 538, 667, 677, 192, 765, 458, 27, 846]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1722300542989847, 1.3447990767858304, 1.4057785621425938, 1.4298384038314549, 1.4345433288834644, 1.4088093241476547, 1.405358564856408, 1.3878729741118019, 1.61156671582242, 1.9075307944325366]"
76,"[501, 158, 606, 274, 914, 820, 747, 459, 613, 503]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.162703335642978, 1.2876431014952585, 1.3485309477148055, 1.3515167872930747, 1.2218475070905532, 1.0674291016820239, 1.04305963349142, 1.1033892016942832, 1.3733388137202032, 1.828897606387349]"
77,"[226, 320, 665, 544, 982, 450, 477, 711, 425, 183]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1717585963059651, 1.2968063355018797, 1.4242680231971658, 1.4772668959195558, 1.3522426329874873, -1.1113582482996376, -1.032159870120311, -0.9677392429752614, -0.9870295220326039, -1.2143448372707355]"
78,"[324, 767, 864, 691, 547, 876, 178, 64, 802, 522]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1729268065468166, 1.3442080531687843, 1.4961053468570307, 1.4257156774437916, 1.457944976435407, 1.39963214922362, 1.3739241005030876, 1.6122024262928487, 1.7432846937224, 2.0903151110515945]"
79,"[557, 137, 705, 541, 699, 960, 159, 976, 734, 770]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1717690263851832, 1.3411455702051165, 0.19807123738644275, 0.5115689880702085, 0.9031269155785114, 1.5895231892853183, 2.3342256145538682, 3.136440594481972, -3.745560607074033, -4.334154667279108]"
80,"[578, 391, 218, 908, 174, 328, 87, 685, 45, 71]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.162273526069723, 1.3147822920374108, 1.2147609258283993, 1.180066403034926, -1.019442531172292, -0.966214759082661, -0.951500645279006, -1.0150605994821742, -1.2227783393110876, -1.7718283043047287]"
81,"[138, 163, 496, 605, 682, 825, 129, 477, 415, 365]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1660992573033435, 1.2981065026822698, 1.4326478748236837, 1.3793807543632866, 1.360272107558777, 1.2661799995610454, 1.3014512502673188, 1.3952046118248884, 1.5312602756147056, 1.873845779881544]"
82,"[799, 919, 516, 175, 476, 479, 798, 1, 870, 680]","[1, 1, 1, 1, -1, 1, 1, -1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1694421652444715, 1.285206392825582, 1.4520001298875849, 1.5449897274959763, -1.4880472563511926, -1.3838016165319746, -1.1510408844516926, 1.1687697451646017, 1.3300236278493378, 1.8022632236658689]"
83,"[971, 445, 729, 518, 475, 348, 763, 725, 725, 897]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1734402405909325, 1.3274148638237353, 1.3989481679835973, 1.3852274180514852, 1.338726125180899, 1.2859619430164209, 1.3010845760946224, 1.5164637229989024, 1.824725797393369, 2.388779720900251]"
84,"[56, 523, 976, 872, 241, 211, 604, 667, 521, 390]","[1, 1, 1, 1, 1, 1, 1, 1, -1, -1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, -4.606556691781452, 5.45864575806916]","[1, 1.1660947103935466, 1.304622571285474, 1.3726715735573785, 1.2966446414414625, 1.2852430772113264, 1.166345752551887, 1.1657683828022674, 1.4243449546644995, -2.7575743330545026, 2.827519144209335]"
85,"[69, 136, 886, 985, 314, 155, 362, 181, 456, 78]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1587052805102307, 1.2727952475404496, 1.379484258790311, 1.3425716767290448, 1.2742035026961942, 1.2103384071091334, -1.271167881496673, -1.3138450148936471, -1.7214625431401807, -2.3990239059757026]"
86,"[56, 379, 72, 311, 206, 567, 177, 350, 823, 172]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1660947103935466, 1.2974627385481583, 1.4285401174417387, 1.5047796719575692, 1.4099287325462164, 1.2564132844394842, 1.288864140258071, 1.4605226449647029, 2.1115935364933605, 2.7363004256057235]"
87,"[731, 937, 18, 357, 772, 494, 817, 464, 169, 91]","[1, 1, 1, 1, -1, 1, -1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1526878740371882, 1.2980973303073047, 1.3174524633052862, 1.3904779273235595, -1.2885310044108707, -1.295557311116873, 1.149313786963755, 1.179924243364328, 1.5113193434772458, 1.8465526317768826]"
88,"[214, 965, 452, 255, 588, 917, 363, 170, 817, 902]","[1, 1, 1, 1, -1, 1, 1, 1, -1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1507762376043915, 1.2745056677724635, 1.3771791565376532, 1.3508351915940169, -1.4483513635806127, -1.8473242435361084, -2.3502253163834106, -2.7430512825100752, 3.171664839666118, 3.8343961092672276]"
89,"[803, 997, 245, 933, 197, 685, 919, 282, 305, 286]","[-1, 1, 1, 1, 1, 1, 1, 1, -1, -1]","[1, -1.1849730988458071, -1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, 4.606556691781452, -5.45864575806916]","[1, -1.1748921376196566, -1.293052102345129, -1.4028639745296518, -1.3589531641791155, -1.160888424241798, -1.1162021718536106, -1.0768188529274267, -1.390427939475347, 1.7013862563322397, -2.288587258547724]"
90,"[195, 990, 142, 727, 287, 208, 991, 910, 38, 936]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.165644785725057, 1.300225174295083, 1.3538019968638326, 1.2948305335291062, 1.2140313431662677, 1.2535854580533585, 1.2528144551492013, 1.3759510887159667, 1.66868091721097, 2.2496237119882334]"
91,"[367, 43, 192, 426, 813, 953, 19, 461, 926, 295]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.159667254991867, 1.3163347878251161, 1.4540713435083594, 1.4758739248626702, 1.5194033241421205, 1.45375583966209, 1.3882128094343948, 1.4733430140313064, 1.480723607141318, 1.7197928971285916]"
92,"[901, 299, 378, 448, 294, 290, 384, 4, 47, 406]","[1, 1, 1, 1, 1, -1, 1, 1, -1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1695130876673427, 1.3215287125569448, 1.4293366275250823, 1.429787412477736, 1.4106426818097593, -1.463719304779291, -1.343180407654297, -1.484757190294315, 1.837571573748067, 2.4306088866513647]"
93,"[860, 789, 970, 452, 228, 605, 323, 605, 680, 14]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1153506504302528, 1.1854740477000028, -1.1928996719476683, -1.1649027200419158, -1.1186172395772025, -1.0932073593517206, -1.2358069429350331, -1.6357696394449752, -2.361388412926144, -2.910770828393839]"
94,"[964, 406, 56, 339, 746, 333, 7, 527, 943, 948]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1849730988458071, -1.4041612449882361, -1.6638933017528967, -1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, -1.147470656262016, -1.2671238293166451, -1.3623501906154758, -1.4667983999159326, -1.3341473349396171, -1.291680982266894, -1.2685104498649205, -1.4021930879147217, -1.7244394813708657, -2.274255352907554]"
95,"[943, 36, 909, 27, 324, 983, 468, 166, 557, 244]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1616719499967412, 1.2838920550577864, 1.3502553388407559, 1.3665063786878093, 1.3897999775341234, 1.3782221265029782, 1.3899908572996083, 1.3023383370360067, 1.458674264958412, 1.7586709119180202]"
96,"[515, 281, 532, 693, 478, 882, 940, 902, 266, 74]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, -5.45864575806916]","[1, 1.152513603281775, 1.2359363939224803, 1.2572505868895303, 1.2891642386860607, 1.1327584268415027, 0.8641612724329449, 0.8389928767545785, 0.9909665703540791, 1.455894570557357, -2.261632559367665]"
97,"[943, 570, 427, 37, 184, 79, 265, 598, 610, 137]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1616719499967412, 1.3331784531494892, 1.4214082870468834, 1.5648286899869759, 1.5652246623974015, 1.530949769267367, 1.4074740194993356, 1.5179751282944804, 1.895615158403438, 2.4085558370116833]"
98,"[541, 688, 653, 655, 381, 546, 363, 284, 223, 15]","[1, -1, -1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1849730988458071, -1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1489975821951552, -1.21700183288903, 1.2508132180897715, 1.289482573024806, 1.2401472828411384, 1.2635724000363877, 1.449863704735439, -1.7813696621184556, -2.270987836355042, -2.923767812779073]"
99,"[762, 11, 801, 939, 649, 162, 597, 523, 455, 157]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, 2.336374490116932, 2.7685409196181543, 3.2806465128013462, 3.887477864491901, 4.606556691781452, 5.45864575806916]","[1, 1.1370536724157272, 1.224559456641789, 1.2605251896105922, 1.3049823721635974, 1.1776534925471365, 1.0149432572969401, 0.9385168492215427, 0.854352115725363, 0.9978070378338448, 1.244513244305679]"
100,"[375, 18, 841, 392, 984, 783, 797, 712, 248, 891]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1849730988458071, 1.4041612449882361, 1.6638933017528967, 1.9716688019269117, -2.336374490116932, -2.7685409196181543, -3.2806465128013462, -3.887477864491901, -4.606556691781452, -5.45864575806916]","[1, 1.1662448867056323, 1.2719032054385517, 1.394593415006203, 1.4508471412699688, -1.314690075304694, -1.2355261945097822, -1.1215129191217463, -0.9228840184858436, -0.9409398577436693, -1.363817197356657]"
