x,y
0.1,0.9992495596795068
0.2,0.9969966997241483
0.3,0.9932361062305085
0.4,0.9879572816826946
0.5,0.9811426748463137
0.6,0.9727657653282854
0.7,0.9627896860734778
0.7999999999999999,0.9511669716097981
0.8999999999999999,0.9378409437712822
0.9999999999999999,0.9227490760228882
1.0999999999999999,0.9058284581416605
1.2,0.8870232236964355
1.3,0.8662935308485269
1.4,0.8436254609312468
1.5,0.8190410106165186
1.5999999999999999,0.7926072488152827
1.7,0.7644437202235566
1.8,0.7347272447190507
1.9,0.7036934501263087
2.0,0.6716346273745317
2.0999999999999996,0.6388937920187648
2.1999999999999997,0.60585515474113
2.3,0.5729315097797172
2.4,0.5405493084164515
2.5,0.5091323779841843
2.6,0.4790853600235383
2.6999999999999997,0.45077796197279296
2.8,0.42453104036008465
2.9,0.40060537763971193
3.0,0.3791937925402007
3.0999999999999996,0.36041696102598575
3.1999999999999997,0.3443230391156843
3.3,0.33089089986017794
3.4,0.3200365515702498
3.5,0.31162210834688675
3.5999999999999996,0.3054665508370994
3.6999999999999997,0.30135745674098946
3.8,0.2990628939389536
3.9,0.29834274626451485
4.0,0.2989588751062755
