x,y,z
3.0,23.2,249108103168
3.1,24.0,257698037760
3.2,24.5,263066746880
3.3,25.3,271656681472
3.4,25.5,273804165120
3.5,26.2,281320357888
3.6,26.9,288836550656
3.7,27.7,297426485248
3.8,28.3,303868936192
3.9,29.1,312458870784
