trotter1,trotter2,TEPAI
"[11338.3, 22676.6, 34014.899999999994, 45353.2, 56691.5, 68029.79999999999, 79368.09999999999, 90706.4, 102044.7, 113383.0]","[20001.1, 40002.2, 60003.299999999996, 80004.4, 100005.5, 120006.59999999999, 140007.69999999998, 160008.8, 180009.9, 200011.0]","[45.37767860781299, 90.75535721562598, 136.13303582343897, 181.51071443125196, 226.88839303906494, 272.26607164687795, 317.64375025469093, 363.0214288625039, 408.3991074703169, 453.7767860781299, 499.15446468594286, 544.5321432937559, 589.9098219015689, 635.2875005093819, 680.6651791171948, 726.0428577250078, 771.4205363328208, 816.7982149406338, 862.1758935484468, 907.5535721562597, 952.9312507640727, 998.3089293718857, 1043.6866079796987, 1089.0642865875118, 1134.4419651953247, 1179.8196438031378, 1225.1973224109506, 1270.5750010187637, 1315.9526796265766, 1361.3303582343897, 1406.7080368422025, 1452.0857154500156, 1497.4633940578287, 1542.8410726656416, 1588.2187512734547, 1633.5964298812676, 1678.9741084890807, 1724.3517870968935, 1769.7294657047066, 1815.1071443125195, 1860.4848229203326, 1905.8625015281455, 1951.2401801359586, 1996.6178587437714, 2041.9955373515845, 2087.3732159593974, 2132.7508945672103, 2178.1285731750236, 2223.5062517828364, 2268.8839303906493]"
