x,y,errorbars
0.0,1.0,0.0
0.1,0.9991653980081967,5.429806934253989e-05
0.2,0.9968155583703662,0.00041852925840707433
0.30000000000000004,0.9937170877131186,8.537334662750418e-05
0.4,0.9879311345805275,0.0002781862950380076
0.5,0.9808424519832623,0.0007544371360915791
0.6000000000000001,0.9719111402642816,0.0019018851283575389
0.7000000000000001,0.9614249374862909,0.0018721450118552307
0.8,0.9496346452998912,0.0031562165730302794
0.9,0.9352149200843747,0.005802028513584967
1.0,0.9213786375050879,0.0034723126270347904
1.1,0.9024598519369493,0.006358539520311235
1.2000000000000002,0.8838091838273583,0.00855871660003893
1.3,0.8638412460931655,0.010177568014552718
1.4000000000000001,0.8409944430930119,0.009125368758063357
1.5,0.8189018308764628,0.00886890762164283
1.6,0.7941544405504435,0.010697261859793972
1.7000000000000002,0.7653165996314751,0.010567633098566565
1.8,0.7373011279031125,0.009048088101969443
1.9000000000000001,0.702037461314047,0.011624525626844795
2.0,0.6699023452236044,0.013153460248440163
2.1,0.6382281307098894,0.016068805222354154
2.2,0.6025371043164545,0.017628988992714034
2.3000000000000003,0.5705509747680291,0.018058094421920856
2.4000000000000004,0.5419333365903348,0.015535317440526497
2.5,0.5109703061145439,0.016123927316441466
2.6,0.4812916735042284,0.013143638428962795
2.7,0.45239474390600865,0.010498349816210867
2.8000000000000003,0.42768111199447023,0.008671741631832153
2.9000000000000004,0.40129022401393616,0.007969095682225369
3.0,0.38353180035279527,0.0053889576998407684
3.1,0.36412880662541863,0.0003213019396261507
3.2,0.3486798629086231,0.0003238066875816126
3.3000000000000003,0.3341668626272113,0.0002904211061437456
3.4000000000000004,0.3233720688739687,0.0012742758294683187
3.5,0.3161040569912782,0.0010916105660501163
3.6,0.3089264615412628,0.003557777013201785
3.7,0.30523111075387954,0.005920066009772462
3.8000000000000003,0.3040372142735687,0.006447430060222914
3.9000000000000004,0.30502008296761685,0.0060964804658426575
4.0,0.3052103293861982,0.0076834821955522326
4.1000000000000005,0.3071086793851503,0.007617294451524731
4.2,0.3112352612379223,0.007976118307404467
4.3,0.31484682653971074,0.008844413411669194
4.4,0.320203189494715,0.009911001657188778
4.5,0.3250714626493867,0.010824349099874508
4.6000000000000005,0.3291745308495536,0.010934137445401143
4.7,0.3341613908935932,0.010510732245973181
4.800000000000001,0.33886483150876445,0.010122868049885464
4.9,0.34565466918609333,0.009299370396001011
5.0,0.35074489627637906,0.008402794791268708
