x,y,z
3.0,30.0,322122547200
3.1,30.5,327491256320
3.2,31.0,332859965440
3.3,31.1,333933707264
3.4,31.1,333933707264
3.5,31.4,337154932736
3.6,32.0,343597383680
3.7,32.0,343597383680
3.8,32.0,343597383680
3.9,32.0,343597383680
