trotter1,trotter2,TEPAI
"[700.3333333333334, 1400.6666666666667, 2101.0, 2801.3333333333335, 3501.666666666667, 4202.0, 4902.333333333334, 5602.666666666667, 6303.0, 7003.333333333334, 7703.666666666667, 8404.0, 9104.333333333334, 9804.666666666668, 10505.0, 11205.333333333334, 11905.666666666668, 12606.0, 13306.333333333334, 14006.666666666668, 14707.0, 15407.333333333334, 16107.666666666668, 16808.0, 17508.333333333336, 18208.666666666668, 18909.0, 19609.333333333336, 20309.666666666668, 21010.0]","[701.0, 1402.0, 2103.0, 2804.0, 3505.0, 4206.0, 4907.0, 5608.0, 6309.0, 7010.0, 7711.0, 8412.0, 9113.0, 9814.0, 10515.0, 11216.0, 11917.0, 12618.0, 13319.0, 14020.0, 14721.0, 15422.0, 16123.0, 16824.0, 17525.0, 18226.0, 18927.0, 19628.0, 20329.0, 21030.0]","[np.float64(66.50082486397882), np.float64(133.00164972795764), np.float64(199.50247459193645), np.float64(266.0032994559153), np.float64(332.5041243198941), np.float64(399.0049491838729), np.float64(465.50577404785173), np.float64(532.0065989118306), np.float64(598.5074237758093), np.float64(665.0082486397882)]"
