x,y,z
3.1,30,322122547200
3.2,30,322122547200
3.3000000000000003,30,322122547200
3.4,30,322122547200
3.5,30,322122547200
3.6,30,322122547200
3.7,30,322122547200
3.8,30,322122547200
3.9,31,332859965440
4.0,31,332859965440
