x,y
0.0,1
0.1,0.9993923118520864
0.2,0.9975690706737271
0.30000000000000004,0.9945281267764793
0.4,0.990264178595543
0.5,0.9847677094504788
0.6000000000000001,0.9780237989914382
0.7000000000000001,0.9700110766375476
0.8,0.9607011049931161
0.9,0.9500584670199945
1.0,0.9380417826576454
1.1,0.924605801904289
1.2000000000000002,0.9097046210214017
1.3,0.8932959550005273
1.4000000000000001,0.8753462844111419
1.5,0.8558365897519018
1.6,0.8347683012612417
1.7000000000000002,0.8121690358422877
1.8,0.7880976710625666
1.9000000000000001,0.7626483220652349
2.0,0.7359528397503887
2.1,0.708181534259668
2.2,0.6795419398861
2.3000000000000003,0.6502755668890875
2.4000000000000004,0.6206527218614271
2.5,0.5909656108981935
2.6,0.5615200574717886
2.7,0.5326262615034565
2.8000000000000003,0.5045890903164083
2.9000000000000004,0.47769842162412823
3.0,0.4522200523365423
