x,y,z
2.0,15.0,123312537600
2.1,15.333333333333334,126052816213.3333333333333333
2.2,16.333333333333332,141166291626.6666666666666667
2.3,17.0,160432128000
2.4,18.0,169869312000
2.5,18.0,169869312000
2.6,19.0,195510490453.3333333333333333
2.7,19.666666666666668,211169225386.6666666666666667
2.8,19.666666666666668,211169225386.6666666666666667
2.9,20.666666666666668,221906643626.6666666666666667
