N,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.2000000000000002,1.4000000000000001,1.6,1.8,2.0
50.0,0.9999999999999999,0.9816528974151544,0.937054626445937,0.8635245477792266,0.7602200245261743,0.7251764303633452,0.7935862504808353,0.8225993201246021,0.7980209071944557,0.7309428096569293,0.6808923496058059
100.0,0.9999999999999999,0.9818913414185654,0.9472426875324449,0.93023771821627,0.9384397052293955,0.9496660183803715,0.9493072880827224,0.9477821417636194,0.9549350421542088,0.9584763644797594,0.9424214283489196
150.0,0.9999999999999999,0.9800481535753136,0.9220054093521068,0.8307186082192517,0.713463942791899,0.5793789412819406,0.43885692953367555,0.3028899883435752,0.1823236164175372,0.08701854843230056,0.024980023388467054
200.0,0.9999999999999999,0.980076609966898,0.9221180871891459,0.8306810533586361,0.7126981372957615,0.5774719947085863,0.4360423710718196,0.2998520507354627,0.17958440053094676,0.08473617068570188,0.02333125638116884
250.0,0.9999999999999999,0.9800214438660109,0.9218191761976826,0.8301627464083695,0.7123506959543888,0.5776666644313115,0.4367163101399175,0.30064496200508906,0.18029718811028783,0.0853927519450916,0.0237486471889774
300.0,0.9999999999999999,0.9800143864739335,0.9217683062084958,0.830018322286614,0.7120794565608917,0.577269889232071,0.4362329763094234,0.30014197906502227,0.17984761469573796,0.08504755651955453,0.02351531955286823
350.0,0.9999999999999999,0.9800097382625175,0.921734077958644,0.8299191656096303,0.7118897484062174,0.5769888818959088,0.43588972325260633,0.2997870750293692,0.1795341967753118,0.08481148486768986,0.023363328518202164
400.0,0.9999999999999999,0.9800063450945786,0.9217089290567834,0.829845821301264,0.711748593887075,0.5767790988879832,0.43563343993139236,0.29952294175687,0.17930258848285202,0.08463964622046605,0.0232572087993293
450.0,0.9999999999999999,0.980003738990745,0.9216895415624213,0.8297891396837097,0.7116392924231598,0.5766164287749096,0.43543479431828647,0.2993187587965297,0.17912442336946072,0.08450894923260066,0.023179333293166016
500.0,0.9999999999999999,0.9800016685773418,0.9216741256533887,0.8297439862818783,0.7115520773488214,0.5764865462783116,0.4352762742825018,0.29915610191121533,0.17898298734292933,0.08440611329966452,0.023119838085737587
