x,y,z,l
0.27999999999999997,0.9941144877110766,5,51375
0.5599999999999999,0.9763502559674397,8,415232
0.8399999999999999,0.946195685348378,11,1611841
1.1199999999999999,0.9025719756248707,12,2783808
1.4,0.844271297666481,12,3475008
1.6799999999999997,0.7711973048048641,14,6615784
1.9599999999999997,0.6858640810637489,17,13810443
2.2399999999999998,0.5941373604818087,19,22024249
2.5199999999999996,0.5044699034156734,21,33441471
2.8,0.42575073379797423,22,42709128
