x,y,errorbars
3.0,0.44324476943739527,0.0
3.1,0.421876960661586,0.0034795248892670856
3.2,0.40107235461427376,0.0038824607612800753
3.3,0.3816893812741568,0.003990334221197679
3.4,0.36615828634947645,0.00558394103149637
3.5,0.35607922854889573,0.007711736509877712
3.6,0.3459763566319528,0.009340144176476812
3.7,0.3382024906371374,0.01044027477978276
3.8,0.332270556691579,0.011611038684694383
3.9,0.32865993479712896,0.010353838776855567
4.0,0.3264242072499691,0.010446533214657579
