x,y,z,l
0.11,3,41472,124929
0.12,3,41472,136269
0.13,4,55296,349888
0.14,4,55296,376768
0.15000000000000002,4,55296,403648
0.16,4,55296,430528
0.17,4,55296,457408
0.18,4,55296,484288
0.19,4,55296,511168
0.2,4,55296,538048
