x,y,z
5.0,69.2,1.733816608923817640138944625E+201
5.1,69.6,2.524000104136355413231974546E+201
5.2,69.9,2.900602616697576986198905124E+201
5.3,70.5,4.569042020935694849582518403E+201
5.4,71.8,1.178215076974959230260463944E+202
5.5,73.3,8.593834836460430442744455139E+202
5.6,75.0,2.441353009379586813682850088E+204
5.7,77.3,6.084803203983624699676912241E+204
5.8,80.3,2.963336065591571965823262988E+206
5.9,83.0,1.068942274891984020664648858E+207
