x,y,z
0.0,4,128
0.4,4,128
0.8,4,128
1.2000000000000002,4,128
1.6,4,128
2.0,4,128
2.4000000000000004,4,128
2.8000000000000003,4,128
3.2,4,128
3.6,4,128
