x,y,z
3.1,23,1105920000
3.2,23,10569646080
3.3000000000000003,24,44040192000
3.4,24,66437775360
3.5,24,83969966080
3.6,25,123312537600
3.7,26,179306496000
3.8000000000000003,26,214748364800
3.9,28,236223201280
4.0,28,257698037760
