trotter1,trotter2,TEPAI
"[401.1, 802.2, 1203.3000000000002, 1604.4, 2005.5, 2406.6000000000004, 2807.7000000000003, 3208.8, 3609.9, 4011.0]","[801.1, 1602.2, 2403.3, 3204.4, 4005.5, 4806.6, 5607.7, 6408.8, 7209.900000000001, 8011.0]","[226.88839303906494, 453.7767860781299, 680.6651791171948, 907.5535721562597, 1134.4419651953247, 1361.3303582343897, 1588.2187512734545, 1815.1071443125195, 2041.9955373515845, 2268.8839303906493]"
