N,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
100.0,0.9999999999999999,0.9812387519361281,0.9246071190351428,0.8309148828782473,0.7075455861145556,0.5722482810193067,0.4501408271770732,0.36429282862708234,0.32619289546991925,0.3327288254971706,0.3705239851715528
200.0,0.9999999999999999,0.9811999437860406,0.924317217909485,0.8301264284494538,0.706226585007699,0.570686652116568,0.44880158565537154,0.36354529785635437,0.3261341554719861,0.3332204320010692,0.371347986614439
300.0,0.9999999999999999,0.9811862691052073,0.9242181873320843,0.8298600975922079,0.7057840937403553,0.5701655578384517,0.44835688665810347,0.36329850303162114,0.3261158161753382,0.3333837008482693,0.37162061367652455
400.0,0.9999999999999999,0.9811792913718683,0.9241682028488061,0.8297262014751638,0.7055621657350637,0.5699046703943621,0.44813453641886003,0.3631751238001747,0.3261063486899397,0.33346471405186284,0.37175628872086197
500.0,0.9999999999999999,0.9811750587649679,0.9241380509962802,0.82964559556189,0.7054287140241654,0.569747864408694,0.44800078513044894,0.3631004757457187,0.3260995488639128,0.3335115763711348,0.37183529239622515
600.0,0.9999999999999999,0.9811722165031531,0.9241178722676195,0.8295917294574287,0.7053396754242691,0.5696435751235563,0.44791247020094394,0.3630522355294806,0.3260969435506814,0.3335446609257203,0.3718892804440665
700.0,0.9999999999999999,0.9811701783222389,0.9241034320439179,0.8295531947094732,0.7052759202717386,0.5695686514827166,0.44784848806578104,0.3630164163035936,0.3260936103019848,0.3335672991088169,0.3719278855558884
800.0,0.9999999999999999,0.9811686387480294,0.9240925433616098,0.8295241246452159,0.7052277448135862,0.5695118438742481,0.4477995942849758,0.3629883314573447,0.3260895610919616,0.33358249356729225,0.37195507688312224
900.0,0.9999999999999999,0.9811674384302086,0.9240840605487497,0.8295014977941982,0.705190301561654,0.5694678032702963,0.44776184570290833,0.3629668889217584,0.3260870598585721,0.3335953675911406,0.3719775992457382
1000.0,0.9999999999999999,0.9811664757641354,0.9240772638389744,0.8294833767040471,0.7051603550225073,0.5694326930749017,0.44773196399074083,0.36295021643607606,0.32608536234833874,0.33360525081530823,0.37199424163928196
