trotter1,trotter2,TEPAI
"[244.7, 489.4, 734.0999999999999, 978.8, 1223.5, 1468.1999999999998, 1712.8999999999999, 1957.6, 2202.2999999999997, 2447.0]","[160.5, 321.0, 481.5, 642.0, 802.5, 963.0, 1123.5, 1284.0, 1444.5, 1605.0]","[24.89837315557171, 49.79674631114342, 74.69511946671514, 99.59349262228685, 124.49186577785855, 149.39023893343028, 174.288612089002, 199.1869852445737, 224.0853584001454, 248.9837315557171]"
