x,y
0.1,0.9992497928399915
0.2,0.996998888070973
0.3,0.993243881655262
0.4,0.9879762271517911
0.5,0.9811803529358465
0.6,0.9728317043369971
0.7,0.9628952898143317
0.7999999999999999,0.9513253226532293
0.8999999999999999,0.9380664735461572
0.9999999999999999,0.9230570902897737
1.0999999999999999,0.906234518940908
1.2,0.8875424014183226
1.3,0.8669395596781458
1.4,0.844409837944077
1.5,0.8199720912751132
1.5999999999999999,0.7936894041719565
1.7,0.7656766105218618
1.8,0.7361052701898425
1.9,0.705205430655508
2.0,0.6732637484278305
2.0999999999999996,0.6406178399559185
2.1999999999999997,0.6076470460325701
2.3,0.5747600966715536
2.4,0.5423804251984293
2.5,0.510930077093454
2.6,0.4808132729780299
2.6999999999999997,0.45240070789028686
2.8,0.4260156008213517
2.9,0.40192235854315217
3.0,0.38031850209621826
3.0999999999999996,0.36133024437383143
3.1999999999999997,0.34501182755216686
3.3,0.3313484545933898
3.4,0.3202624032734543
3.5,0.31162171385221404
3.5999999999999996,0.305250707015134
3.6999999999999997,0.3009415247386105
3.8,0.2984658942544164
3.9,0.2975863879233151
4.0,0.29806657785039753
