x,y,z
3.0,24.0,257698037760
3.1,24.0,257698037760
3.2,24.0,257698037760
3.3,24.0,257698037760
3.4,24.0,257698037760
3.5,24.0,257698037760
3.6,24.0,257698037760
3.7,24.0,257698037760
3.8,24.0,257698037760
3.9,24.7,265214230528
