trotter1,trotter2,TEPAI
"[4569.9, 9139.8, 13709.699999999999, 18279.6, 22849.5, 27419.399999999998, 31989.299999999996, 36559.2, 41129.1, 45699.0]","[8001.1, 16002.2, 24003.300000000003, 32004.4, 40005.5, 48006.600000000006, 56007.700000000004, 64008.8, 72009.90000000001, 80011.0]","[113.44419651953247, 226.88839303906494, 340.3325895585974, 453.7767860781299, 567.2209825976623, 680.6651791171948, 794.1093756367272, 907.5535721562597, 1020.9977686757923, 1134.4419651953247, 1247.886161714857, 1361.3303582343897, 1474.774554753922, 1588.2187512734545, 1701.662947792987, 1815.1071443125195, 1928.551340832052, 2041.9955373515845, 2155.439733871117, 2268.8839303906493]"
