x,y,z
0.2,4,106168320
0.4,4,283115520
0.6000000000000001,5,629145600
0.8,8,2359296000
1.0,8,4718592000
1.2,10,20552089600
1.4000000000000001,12,35672555520
1.6,14,46242201600
1.8,13,51527024640
2.0,13,62023270400
