trotter1,trotter2,TEPAI
"[1501.375, 3002.75, 4504.125, 6005.5, 7506.875, 9008.25, 10509.625, 12011.0]","[2001.375, 4002.75, 6004.125, 8005.5, 10006.875, 12008.25, 14009.625, 16011.0]","[226.88839303906494, 453.7767860781299, 680.6651791171948, 907.5535721562597, 1134.4419651953247, 1361.3303582343897, 1588.2187512734545, 1815.1071443125195, 2041.9955373515845, 2268.8839303906493]"
