x,y,z
3.0,20.0,214748364800
3.1,20.0,214748364800
3.2,20.3,217969590272
3.3,20.7,222264557568
3.4,21.4,229780750336
3.5,22.0,236223201280
3.6,22.1,237296943104
3.7,22.6,242665652224
3.8,23.7,254476812288
3.9,24.1,258771779584
