trotter1,trotter2,TEPAI
"[600.625, 1201.25, 1801.875, 2402.5, 3003.125, 3603.75, 4204.375, 4805.0]","[800.625, 1601.25, 2401.875, 3202.5, 4003.125, 4803.75, 5604.375, 6405.0]","[24.89837315557171, 49.79674631114342, 74.69511946671514, 99.59349262228685, 124.49186577785855, 149.39023893343028, 174.288612089002, 199.1869852445737, 224.0853584001454, 248.9837315557171]"
