Lengths(Trotter-TEPAI),1605,248.9837315557171
0.5,0.9804064853007618,0.0
0.55,0.972423948079082,0.0020180798325090746
0.6,0.9623137904216698,0.0027281495866197476
0.65,0.9511533118376743,0.0037483455702236167
0.7,0.9380444699767168,0.0027478709893642506
0.75,0.9239060811057932,0.0036864804338696687
0.8,0.904894794342967,0.004757124384589541
0.8500000000000001,0.8860373134927085,0.006056643195725874
0.9,0.8644352547498887,0.005753765923071978
0.95,0.8453293094192953,0.007741720474598623
1.0,0.8246491070822003,0.008810249529993819
