x,y,z,l,m
0.10000000000000002,0.9876526426024181,0.0,2.0,4074.6666666666665
0.20000000000000004,0.9876526426024181,0.0,2.0,4010.6666666666665
0.30000000000000004,0.9876526426024181,0.0,2.0,3616.0
