x,y,z
3.0,20.0,1.199370936486467466925376687E+147
3.1,20.6,3.148909987121178406109032321E+147
3.2,20.7,1.404057012398997210911647689E+148
3.3,20.9,4.267990345300320051819007822E+149
3.4,21.3,7.803380653883165430352653648E+150
3.5,21.6,3.91026963867918751554728347E+152
3.6,21.7,1.258309771349430382749422329E+152
3.7,22.0,9.444645042931552690138591766E+152
3.8,22.2,1.539276797944498968077456023E+154
3.9,23.0,1.236030675932295089507592509E+155
