Lengths(Trotter-TEPAI),1011,2268.8839303906493
2.0,0.6719969670372266,0.0
2.1,0.6396421082754585,0.001879928851890156
2.2,0.6055414298896882,0.001804997250288736
2.3,0.569764276005496,0.002950866331294008
2.4,0.5381762682454552,0.0037228732402686993
2.5,0.5081752918483476,0.003161321222516161
2.6,0.4776812134611623,0.0038365070189368333
2.7,0.45117342081611156,0.0046835808327968615
2.8,0.4266479073925431,0.0041237069276067895
2.9,0.4026661760094848,0.002664870673838058
3.0,0.38149989208242535,0.0035412880330269714
