Lengths(Trotter-TEPAI),1011,2268.8839303906493
1.0,0.9228180303663034,0.0
1.1,0.9058613847512001,0.0014183573460347107
1.2,0.885723158814541,0.000943631593135965
1.3,0.8661895712904609,0.0017335091252878448
1.4,0.8444618409216401,0.0013464970573742738
1.5,0.8202592459031598,0.0010430705376825754
1.6,0.7944694533825558,0.002737929400969491
1.7000000000000002,0.7653693751957905,0.0022861266198165083
1.8,0.7354188989433809,0.0026498809614184686
1.9,0.7028429032146876,0.005404349865474736
2.0,0.6713134140535191,0.008986928196894822
2.1,0.6380844387912715,0.00819734533413698
2.2,0.6016916469008081,0.008586759303597107
2.3,0.5683409155264788,0.008621585967852924
2.4000000000000004,0.5382921122203038,0.00766651530395749
2.5,0.5059351171337328,0.0071849732108285715
2.6,0.47980683425349474,0.007619772353661553
2.7,0.44845728388423317,0.009964000146957882
2.8,0.4229407793452414,0.008840121026079827
2.9000000000000004,0.3980850181697049,0.007260352043056629
3.0,0.37679505067095054,0.008850048893308251
