x,y,errorbars
0.01,0.9999897449511892,7.0571534461628055e-06
0.020000000000000004,0.9999626727569629,1.9653106498826044e-05
0.030000000000000006,0.9999217932151402,3.282322392928792e-05
0.04000000000000001,0.999869986230579,5.04731321207177e-05
0.05000000000000001,0.9997988574547033,6.720991210837109e-05
0.06000000000000001,0.9997140819683804,8.738155590248746e-05
0.07,0.9996078274901606,0.00011544025314863456
0.08,0.9994913226878113,0.0001394167727442911
0.09000000000000001,0.9993641667739248,0.00015867666369149113
0.1,0.999203193785108,0.00019083795596173836
