x,y,errorbars
0.01,0.9999915284984617,8.232195527926027e-06
0.02,0.9999597614777527,3.43332169950352e-05
0.03,0.999863284209359,9.25333688940052e-05
0.04,0.9998785533513196,7.858952016278244e-05
0.05,0.999720864457942,0.00011536503291133185
0.06,0.9997132855494112,0.0002002666804524747
0.07,0.99947085476608,0.0002545502009392887
0.08,0.999397246749379,0.00019297746603476456
0.09,0.9990245348475174,0.0003062936527858673
0.1,0.9990999066975167,0.00029814471303260694
