x,y,errorbars
0.01,0.9999797640212362,1.5146612619987549e-05
0.020000000000000004,0.9999399988858443,4.02484993988734e-05
0.030000000000000006,0.9998654208409027,9.244055943462776e-05
0.04000000000000001,0.9998051917772729,0.0001187876012518085
0.05000000000000001,0.9997125279302701,0.00015723084731216876
0.06000000000000001,0.9996102290696987,0.00020064166102068396
0.07,0.9995180932697606,0.00020701409789868684
0.08,0.9993910510416715,0.00025558216612359916
0.09000000000000001,0.9993028440486889,0.0003203455275938239
0.1,0.9990957543979097,0.00038610657422343393
