x,y,errorbars
0.01,0.9999872639299341,7.593466141183291e-06
0.020000000000000004,0.9999659385455235,1.3806294593971257e-05
0.030000000000000006,0.9999377451481832,2.6431789418425026e-05
0.04000000000000001,0.9998916980251957,3.689497041064704e-05
0.05000000000000001,0.9998161753592205,6.89545473442862e-05
0.06000000000000001,0.9997509528665265,8.647096987905598e-05
0.07,0.9996608835425034,9.615354307582036e-05
0.08,0.999560394271815,0.00010006772962457409
0.09000000000000001,0.9994432929259884,0.00013357558045702333
0.1,0.9993258084811014,0.00013243502039954973
