trotter1,trotter2,TEPAI
[54780.0],[21011.0],"[np.float64(266.0023214407097), np.float64(532.0046428814194), np.float64(798.0069643221291), np.float64(1064.0092857628388), np.float64(1330.0116072035485), np.float64(1596.0139286442582), np.float64(1862.0162500849679), np.float64(2128.0185715256775), np.float64(2394.0208929663872), np.float64(2660.023214407097)]"
