x,y,z
4.0,4.0,128.0
4.1,4.0,128.0
4.2,4.0,128.0
4.3,4.0,128.0
4.4,4.0,128.0
4.5,4.0,128.0
4.6,4.0,128.0
4.7,4.0,128.0
4.8,4.0,128.0
4.9,4.0,128.0
