x,y,errorbars
0.0,1.0,0.0
0.1,0.9992928607620458,0.00028370577528181437
0.2,0.9969000977022289,0.0005640434833326094
0.30000000000000004,0.9932001073319041,0.0010296617567636735
0.4,0.9877248116217151,0.0016459113832286688
0.5,0.9815574908104645,0.0019936790549175353
0.6000000000000001,0.9730681854958296,0.002296291426280204
0.7000000000000001,0.9634181631816621,0.003631733513944367
0.8,0.9533795389199856,0.00465034671145223
0.9,0.9422498138750626,0.005681228307897268
1.0,0.9263367486980245,0.004788610588932001
