x,y,z
0.0,11.2,39806828544
0.1,12.2,50371887104
0.2,13.7,71833747456
0.30000000000000004,14.9,91756691456
0.4,16.1,119533469696
0.5,16.9,137946464256
0.6000000000000001,18.3,160423739392
0.7000000000000001,19.2,177750409216
0.8,20.5,193525186560
0.9,21.3,202459054080
