x,y,z
2.0,19,159252480
2.3,21,1105920000
2.6,23,10569646080
2.9,25,26011238400
3.2,27,44040192000
3.5,29,53288632320
3.8,31,66437775360
4.1,32,98650030080
4.4,32,114504499200
4.699999999999999,32,140928614400
