x,y,errorbars
0.0,1.0,0.0
0.2,0.9965683497659545,0.00119254554702867
0.4,0.9859262272296674,0.00220504652952971
0.6000000000000001,0.968829357693418,0.0037732499304929334
0.8,0.945392442330677,0.007248152585325067
1.0,0.9148276831918096,0.00946389456910222
1.2000000000000002,0.8782704462861093,0.013363087686514712
1.4000000000000001,0.8339666321719772,0.018362654821866213
1.6,0.7892825604435341,0.019209611170309004
1.8,0.7402530159683739,0.02075694731729203
2.0,0.6916170696278542,0.021295875705432624
2.2,0.6456234146203871,0.026229838255454403
2.4000000000000004,0.6043167513375589,0.025501952247523316
2.6,0.5634650830618734,0.02582230103532947
2.8000000000000003,0.5295678916536071,0.026355289215518832
3.0,0.4969295538591906,0.026020850725972558
3.2,0.469182126206184,0.027896217800583604
3.4000000000000004,0.44306558511481614,0.02861712325657822
3.6,0.4211066323382947,0.027346687933421526
3.8000000000000003,0.4026220407614236,0.027119047529409135
4.0,0.3842605958461397,0.02624902541064644
4.2,0.3690239052677552,0.02604599048700985
4.4,0.3602243404000771,0.027175830050474765
4.6000000000000005,0.35435165817637176,0.026912902741233778
4.800000000000001,0.35366317938762704,0.024147093660776654
5.0,0.3549382068398345,0.023399669766694848
5.2,0.3567592713195876,0.024008852050351227
5.4,0.3613491169285047,0.023161236260679285
5.6000000000000005,0.3693541570411177,0.023723247299677046
5.800000000000001,0.3752557927804723,0.023731157842336675
6.0,0.3830365767921636,0.0226056603483131
6.2,0.38872854204813556,0.021529340170101285
6.4,0.3962366845273663,0.01905879478161951
6.6000000000000005,0.4069346989413491,0.017369168158388376
6.800000000000001,0.41749399513273755,0.01817861621960406
7.0,0.429374882362122,0.018051732919744077
7.2,0.44348623513780205,0.017864697566996553
7.4,0.456548862326451,0.019940058992895728
7.6000000000000005,0.46590704462608723,0.01866696929747309
7.800000000000001,0.47532122262158955,0.019251835374740518
8.0,0.48179050836563186,0.02008973689449184
8.200000000000001,0.48327530423514115,0.018659587006962713
8.4,0.48277209446521735,0.018048233095573258
8.6,0.47793407637052693,0.018166652349954134
8.8,0.47091547437873993,0.01699165674260198
9.0,0.4586726892758691,0.016059192134368384
9.200000000000001,0.4433988329194187,0.01587423602792804
9.4,0.4253666958706173,0.016907891353074554
9.600000000000001,0.4093722419915312,0.017115718645149186
9.8,0.3930523124592302,0.016014144582029363
10.0,0.3832090760829291,0.017297621279989298
