trotter1,trotter2,TEPAI
"[1800.525, 3601.05, 5401.575000000001, 7202.1, 9002.625, 10803.150000000001, 12603.675000000001, 14404.2, 16204.725, 18005.25, 19805.775, 21606.300000000003, 23406.825, 25207.350000000002, 27007.875, 28808.4, 30608.925000000003, 32409.45, 34209.975, 36010.5, 37811.025, 39611.55, 41412.075000000004, 43212.600000000006, 45013.125, 46813.65, 48614.175, 50414.700000000004, 52215.225000000006, 54015.75, 55816.275, 57616.8, 59417.325000000004, 61217.850000000006, 63018.375, 64818.9, 66619.425, 68419.95, 70220.475, 72021.0]","[2400.525, 4801.05, 7201.575000000001, 9602.1, 12002.625, 14403.150000000001, 16803.675, 19204.2, 21604.725000000002, 24005.25, 26405.775, 28806.300000000003, 31206.825, 33607.35, 36007.875, 38408.4, 40808.925, 43209.450000000004, 45609.975, 48010.5, 50411.025, 52811.55, 55212.075000000004, 57612.600000000006, 60013.125, 62413.65, 64814.175, 67214.7, 69615.225, 72015.75, 74416.27500000001, 76816.8, 79217.325, 81617.85, 84018.375, 86418.90000000001, 88819.425, 91219.95, 93620.475, 96021.0]","[113.73986266706561, 227.47972533413122, 341.2195880011968, 454.95945066826243, 568.699313335328, 682.4391760023937, 796.1790386694593, 909.9189013365249, 1023.6587640035905, 1137.398626670656]"
