x,y
0.1,0.9992495602827103
0.2,0.9969966943881318
0.3,0.9932366648758961
0.4,0.9879620241664101
0.5,0.981163564257991
0.6,0.9728316138035584
0.7,0.9629576531903936
0.7999999999999999,0.9515361978344249
0.8999999999999999,0.9385668797378452
0.9999999999999999,0.9240566662990084
1.0999999999999999,0.9080221288427566
1.2,0.8904916684204408
1.3,0.8715076028886868
1.4,0.8511280160162233
1.5,0.8294282718570892
1.5999999999999999,0.806502107766025
1.7,0.782462231975475
1.8,0.757440367244649
1.9,0.731586707617299
2.0,0.7050687649735511
2.0999999999999996,0.6780696173278832
2.1999999999999997,0.6507855957951052
2.3,0.6234234638099776
2.4,0.5961971615547309
2.5,0.5693242102622594
2.6,0.5430218905727354
2.6999999999999997,0.5175033122713696
2.8,0.49297350287547204
2.9,0.4696256435910551
3.0,0.44763757353052414
3.0999999999999996,0.42716866489926664
3.1999999999999997,0.4083571851000501
3.3,0.39131820638984105
3.4,0.37614211915209206
3.5,0.362893780982634
3.5999999999999996,0.35161229811298444
3.6999999999999997,0.34231141246986263
3.8,0.33498045080857713
3.9,0.3295857690172509
4.0,0.3260726136981641
