x,y,z
3.0,18.5,198642237440
3.1,19.5,209379655680
3.2,20.1,215822106624
3.3,20.7,222264557568
3.4,21.3,228707008512
3.5,22.1,237296943104
3.6,22.3,239444426752
3.7,22.9,245886877696
3.8,23.6,253403070464
3.9,24.1,258771779584
