x,y,z,l
0.25,4,106168320,640704
0.5,4,503316480,1280704
0.75,7,1101004800,10293773
1.0,8,4718592000,20485632
1.25,11,29066526720,66564641
1.5,12,39636172800,103699008
1.75,13,47233105920,153814167
2.0,13,62023270400,175784167
2.25,13,77972111360,197754167
2.5,13,77972111360,219724167
2.75,14,83969966080,301870184
3.0,14,106870865920,329310184
