Lengths(Trotter-TEPAI),10011,2268.8839303906493
2.0,0.6715191809884546,0.0
2.1,0.6391594632585242,0.0018769210998317014
2.2,0.6050612358774883,0.001803426051871488
2.3,0.569295223532521,0.0029464433150013106
2.4,0.5377258191326587,0.003716566811526067
2.5,0.5077508087105901,0.003155332296190918
2.6,0.47729222935280097,0.003828463731387091
2.7,0.45082410732568773,0.004673327454308907
2.8,0.4263419396095121,0.004115001960939227
2.9,0.4024140231416043,0.002661791624116178
3.0,0.3813084334466678,0.0035407291653493838
