x,y,z
2.0,13.0,85060485120
2.1,14.0,98650030080
2.2,15.0,114504499200
2.3,15.0,118908518400
2.4,15.0,123312537600
2.5,16.0,136230993920
2.6,17.0,160432128000
2.7,17.0,160432128000
2.8,17.5,165150720000
2.9,18.5,198642237440
3.0,19.0,204010946560
3.1,19.5,209379655680
3.2,20.0,214748364800
3.3,20.5,220117073920
3.4000000000000004,21.0,225485783040
3.5,21.5,230854492160
3.6,22.0,236223201280
3.7,22.0,236223201280
3.8,23.0,246960619520
3.9000000000000004,24.0,257698037760
