x,y,z,l
0.4,4,283115520,512704
0.8,9,6370099200,11672019
1.2000000000000002,12,31708938240,41491008
1.6,12,55364812800,55315008
2.0,12,66437775360,69139008
2.4,13,85060485120,105480167
2.8000000000000003,15,123312537600,189037125
3.2,17,160432128000,314486043
3.6,19,204010946560,493923449
4.0,22,236223201280,851957128
