x,y
0.1,0.9992498474995628
0.2,0.997001918413178
0.3,0.9932571078142511
0.4,0.988011289341499
0.5,0.9812534004338568
0.6,0.9729633829989801
0.7,0.963110553019437
0.7999999999999999,0.9516529965672904
0.8999999999999999,0.9385385236146454
0.9999999999999999,0.9237075615039596
1.0999999999999999,0.9070981535598304
1.2,0.8886529717229743
1.3,0.8683279859743152
1.4,0.8461021902516817
1.5,0.8219875944607131
1.5999999999999999,0.7960385784425508
1.7,0.7683596811623394
1.8,0.7391109717398001
1.9,0.7085103119485572
2.0,0.6768320570062035
2.0999999999999996,0.6444020292686403
2.1999999999999997,0.6115889093300161
2.3,0.5787924902156744
2.4,0.5464295039379762
2.5,0.5149179308257046
2.6,0.4846608231181098
2.6999999999999997,0.45603070619807556
2.8,0.42935556335899094
2.9,0.4049072714904338
3.0,0.38289315096010623
3.0999999999999996,0.36345104380968507
3.1999999999999997,0.3466480636440711
3.3,0.3324828924611601
3.4,0.3208912567102268
3.5,0.3117540163677855
3.5999999999999996,0.30490716114075445
3.6999999999999997,0.30015293533180554
3.8,0.2972713092788156
3.9,0.2960310758856387
4.0,0.2961999651095866
