x,y,z,l
0.5,4,1024,51520
1.0,4,1024,102720
1.5,4,1024,153920
2.0,4,1024,205120
2.5,4,1024,256320
3.0,4,1024,307520
3.5,4,1024,358720
4.0,4,1024,409920
