x,y,z,l
0.5,4,1024,512320
1.0,4,1024,1024320
1.5,4,1024,1536320
2.0,4,1024,2048320
2.5,4,1024,2560320
3.0,4,1024,3072320
3.5,4,1024,3584320
4.0,4,1024,4096320
