x,y
0.0,1
0.2,0.9969991030429372
0.4,0.9879432613243095
0.6000000000000001,0.9724000311225689
0.8,0.9497816005546642
1.0,0.9198354497904382
1.2000000000000002,0.8830165993424153
1.4000000000000001,0.8405573913560367
1.6,0.7942333465512912
1.8,0.7459848518570925
2.0,0.6975979327882607
2.2,0.650561351306603
2.4000000000000004,0.6060759447919041
2.6,0.5650987682267679
2.8000000000000003,0.5283183751505095
3.0,0.4960555926357368
3.2,0.46818348050978886
3.4000000000000004,0.4441811140266619
3.6,0.4233596654046763
3.8000000000000003,0.40517975462734634
4.0,0.3895017887292929
4.2,0.3766318793326092
4.4,0.3671331252382457
4.6000000000000005,0.36149709992439893
4.800000000000001,0.3598372708912388
5.0,0.36174154242502154
5.2,0.36633124885367385
5.4,0.3724790099930819
5.6000000000000005,0.37908793147805275
5.800000000000001,0.38533973302896907
6.0,0.3908537272219858
6.2,0.3957300320604513
6.4,0.40046814479716336
6.6000000000000005,0.40576940981015597
6.800000000000001,0.41226484625001125
7.0,0.42025204993118964
7.2,0.4295452826848866
7.4,0.4395098299852145
7.6000000000000005,0.4492659733243584
7.800000000000001,0.4579540991513764
8.0,0.4649145228496494
8.200000000000001,0.4696902102749235
8.4,0.47188297898579834
8.6,0.47100574562127645
8.8,0.4664933366739334
9.0,0.45793665052052906
9.200000000000001,0.4454450190036128
9.4,0.4299247975758632
9.600000000000001,0.41307376815816804
9.8,0.3970349099858713
10.0,0.38384429695743144
