x,y
0.0,1
0.2,0.9969952124345975
0.4,0.9878170910872981
0.6000000000000001,0.9719309347678959
0.8,0.9487723547866824
1.0,0.9182301780350699
1.2000000000000002,0.8809526454666831
1.4000000000000001,0.8383336670949479
1.6,0.7922230358049143
1.8,0.7445424194028827
2.0,0.6969990520237118
2.2,0.6509825266616834
2.4000000000000004,0.6075933408674734
2.6,0.5676818112250583
2.8000000000000003,0.5318126425284786
3.0,0.5001734783340002
3.2,0.4725290955597943
3.4000000000000004,0.44831970374152863
3.6,0.42691220697506077
3.8000000000000003,0.40790185758005526
4.0,0.39130903943908224
4.2,0.3775608962788328
4.4,0.36726189509766427
4.6000000000000005,0.36086827769288143
4.800000000000001,0.3584227928379987
5.0,0.3594616541982808
5.2,0.363112912737902
5.4,0.36832359506789814
5.6000000000000005,0.374120852365183
5.800000000000001,0.37982799835913883
6.0,0.3851898163139426
6.2,0.3903861876434511
6.4,0.3959268379059463
6.6000000000000005,0.40243994992505466
6.800000000000001,0.41040492498566916
7.0,0.41992018236746975
7.2,0.4306057379043624
7.4,0.44169174146601053
7.6000000000000005,0.45225117134012344
7.800000000000001,0.46145103578604263
8.0,0.46868276519759156
8.200000000000001,0.47351077250196805
8.4,0.4755064161776769
8.6,0.4741278667226433
8.8,0.4687932617330627
9.0,0.45917101592189047
9.200000000000001,0.4455511820856482
9.4,0.42907254550016016
9.600000000000001,0.4116297805112457
9.8,0.3954524003786769
10.0,0.3825312753574999
