x,y
0.0,1
1.0,0.9168682295165864
2.0,0.6741529791156101
3.0,0.4472920662573808
4.0,0.3287317125268642
5.0,0.2814195785661462
6.0,0.342100530588095
7.0,0.4698423598303848
8.0,0.5401742053138935
9.0,0.5821819656852829
10.0,0.6264300245163785
