x,y
0.0,1
0.1,0.9992500628216685
0.2,0.9970045184592595
0.30000000000000004,0.9932752568117058
0.4,0.9880803444988301
0.5,0.9814420249209139
0.6000000000000001,0.9733842317642455
0.7000000000000001,0.9639298921143219
0.8,0.9530983357624245
0.9,0.9409031208469868
1.0,0.9273505674879512
