x,y
0.1,0.9992500192650968
0.2,0.9970041408880618
0.3,0.9932739463004984
0.4,0.9880771920833819
0.5,0.9814358189981265
0.6,0.9733734665141731
0.7,0.9639127687291179
0.7999999999999999,0.9530727801156009
0.8999999999999999,0.9408668181460924
0.9999999999999999,0.9273010051122761
1.0999999999999999,0.9123737640127196
1.2,0.8960764381173598
1.3,0.8783951204291801
1.4,0.8593136795102418
1.5,0.8388178866027227
1.5999999999999999,0.8169004502289735
1.7,0.7935666932385849
1.8,0.7688405068568043
1.9,0.742770255985222
2.0,0.7154341910888875
2.0999999999999996,0.6869449674749962
2.1999999999999997,0.6574529489902774
2.3,0.6271479477247949
2.4,0.5962591378223884
2.5,0.5650530002931905
2.6,0.5338292569778352
2.6999999999999997,0.5029148087273869
2.8,0.47265587576145446
2.9,0.44340865477343683
3.0,0.41552889211947885
3.0999999999999996,0.389360890468304
3.1999999999999997,0.36522653246314885
3.3,0.3434149353970261
3.4,0.32417328045075394
3.5,0.3076993956247055
3.5999999999999996,0.294136457019625
3.6999999999999997,0.2835700741309528
3.8,0.27602781794250986
3.9,0.2714810560121651
4.0,0.26984881094095836
