x,y,z
3.0,30.6,4.165193071471457114309920671E+168
3.1,32.0,1.798716982377133634576377384E+170
3.2,33.3,7.234218667961396605905104194E+171
3.3,34.2,2.241472261594044085438072366E+173
3.4,35.3,1.397720343996272718449618816E+174
3.5,36.5,1.925073403477434863498799259E+175
3.6,37.7,1.027786859883560458085094927E+177
3.7,39.8,6.925969402627175129549794168E+178
3.8,41.1,3.654745001717519504345980278E+181
3.9,43.3,6.424759883480168972293073244E+182
