x,y
0.0,1
1.0,0.9182301780350699
2.0,0.6969990520237118
3.0,0.5001734783340002
4.0,0.39130903943908224
5.0,0.3594616541982808
6.0,0.3851898163139426
7.0,0.41992018236746975
8.0,0.46868276519759156
9.0,0.45917101592189047
10.0,0.3825312753574999
