x,y,z
0.0,3,59719680
0.1,4,159252480
0.2,5,331776000
0.30000000000000004,5,921600000
0.4,6,1843200000
0.5,7,4954521600
0.6000000000000001,8,10569646080
0.7000000000000001,9,20808990720
0.8,10,29360128000
0.9,11,32296140800
