x,y,z
2.0,16,140928614400
2.1,17,149736652800
2.2,17,149736652800
2.3,17,160432128000
2.4,18,169869312000
2.5,19,179306496000
2.6,19,204010946560
2.7,19,204010946560
2.8,20,214748364800
2.9,21,225485783040
