x,y,z,l
1.0,2,512,168
2.0,4,1024,2368
3.0,4,1024,3392
4.0,4,1024,4416
5.0,4,1024,5440
6.0,4,1024,6464
7.0,4,1024,7488
8.0,4,1024,8512
9.0,4,1024,9536
10.0,4,1024,10560
