x,y,z
2.0,16,159252480
2.1,17,1105920000
2.2,17,10569646080
2.3,17,26011238400
2.4,18,44040192000
2.5,19,53288632320
2.6,19,66437775360
2.7,19,98650030080
2.8,20,114504499200
2.9,21,140928614400
